540005	71.875	80.625	90.625
540006	116.75	126.25	131.5
540007	84.81282598	91.38525367	97.73707918
540008	76.26623377	88.51298701	97.22077922
540009	67.33448276	75.36206897	81.56551724
540010	76.75327932	84.68344907	89.93962191
540011	72.17197452	82.78980892	90.10191083
540012	70.33103448	82.29655172	90.74482759
540013	193.2401324	183.8163993	177.7125032
540014	70.2890933	77.18725361	83.73061761
540015	68.31760644	76.13348677	79.89528193
540016	135.4283555	137.6557607	137.6850232
540017	104.0740338	98.04028307	96.86989657
540018	160.6132273	156.9533975	152.1536208
540019	150.0907522	133.5289855	125.5845411
540020	139.7229566	132.2481791	126.780955
540021	60.11428571	70.31428571	79.34285714
540022	188.1829966	181.0484178	172.0480366
540023	79.31686607	75.17522192	76.20995755
540024	68.75273885	76.83961783	82.75414013
540025	72.46875	81.85625	90.975
540026	73.25749559	82.17989418	91.11463845
540027	71.14978903	81.95147679	90.17721519
540028	139.3620394	137.5985433	137.748072
540029	187.1617647	160.754902	152.495098
540030	83.80196078	95.6	104.3196078
540031	109.0815603	119.6099291	126.2801418
540032	81.51760939	91.98932764	102.638207
540033	89.9536469	90.57941377	89.58486708
540034	78.7064	91.2286	98.6336
540035	170.1118881	173.1146853	176.0797203
540036	171.8514555	172.1481164	174.7101884
540037	182.8111475	178.8347541	177.7318033
540038	137.310301	134.1818567	129.6460365
540039	64.5728933	73.20538289	81.3133611
540040	75.71518987	85.28481013	92.13291139
540041	74.42907386	85.11430246	93.23036342
540042	68.49174917	77.54785479	86.66006601
540043	173.5180687	168.2799171	162.7668839
540044	218.4314159	211.4922566	202.0940265
540045	92.71578947	100.2210526	106.4210526
540046	167.3877825	164.3284851	165.3647348
540047	133.4842413	136.2692038	137.2415313
540057	120.965351	123.3480566	126.7335342
540058	152.3004684	152.3580796	150.7871194
540059	122.5630915	124.7004469	128.2725421
540060	85.22130102	95.46364796	101.2889031
540061	59.70535714	66.41071429	71.77678571
540062	62.44554455	69.79826733	75.85767327
540063	133.434954	131.2155059	127.0256242
540064	84.83830846	87.62852405	90.8814262
540065	91.26484018	90.38173516	90.51872146
540066	127.8873089	127.4397554	123.8588685
540067	127.362069	127.2758621	125.6321839
540068	175.4785302	175.2847682	170.8406323
540069	68.36558517	75.948146	81.22161066
540070	113.1588669	116.5220023	119.7001164
540074	85.32624633	87.9127566	95.8255132
540075	85.26320346	92.04329004	96.97922078
540076	182.0761329	175.2531722	164.0429003
540077	118.5919136	116.7424691	115.0398148
540078	75.20967742	83.8781362	89.05286738
540079	68.22709924	76.03578244	83.36927481
540084	95.13140866	99.96665007	105.8904928
540085	172.3520499	168.7125668	166.4046346
540086	113.9919521	116.4503088	118.5714018
540087	69.26851852	71.96296296	72.52777778
540088	98.05065502	103.039738	104.3336245
540089	56.79296164	65.91525652	72.01864087
540090	62.96967361	70.46260601	77.56849139
540091	60.25333556	66.63742495	71.89476318
540092	123.9351492	131.4837873	132.5330739
540093	62.06005051	68.25264241	73.54064166
540094	57.40163456	64.76590776	70.93695271
540095	147.2657761	149.9966602	147.6232495
540096	61.42629905	68.93319194	72.85683987
540097	85.89078498	87.35267349	79.09101251
540098	94.59107192	95.71769082	86.40259025
540099	114.4996125	122.0175665	124.3412555
540100	96.7375387	102.5387771	105.8777864
540101	171.2771967	173.9239888	168.4728033
540102	57.7976012	63.83470765	66.52323838
540103	177.411215	177.9742991	170.2149533
540104	59.68721973	68.3632287	73.70067265
540105	115.3809524	120.5238095	123.2857143
540106	66.18181818	62.18181818	67.27272727
540107	62.84705882	70.92941176	77.02823529
540108	129.0789022	135.8987993	137.0823328
540109	59.20713202	64.81107739	68.13277693
540110	117.3626016	118.9487805	97.17886179
540111	117.6969538	120.4170168	121.4201681
540112	116.4360087	115.5726681	96.62111352
540113	64.77200704	72.03697183	73.52640845
540114	88.26738643	91.22406057	88.1057207
540115	101.9707216	101.6643299	101.7678351
540116	127.8571429	135.0408163	136.5204082
540117	114.4140625	120.3164063	123.0507813
540118	116.15	122.5	124.1
540119	129.9555556	137.6666667	139.2555556
540120	121.6312382	129.4480712	131.6638791
